date,createdAt,timestamp,context,value
2023-11-23 23:08:58.293000-05:00,1700798938293,1700798938293,{},31.0
2023-11-23 23:08:56.791000-05:00,1700798936791,1700798936791,{},30.75
2023-11-23 23:08:55.281000-05:00,1700798935281,1700798935281,{},31.0
2023-11-23 23:08:53.430000-05:00,1700798933430,1700798933430,{},31.0
2023-11-23 23:08:52.294000-05:00,1700798932294,1700798932294,{},30.75
2023-11-23 23:08:49.275000-05:00,1700798929275,1700798929275,{},31.25
2023-11-23 23:08:47.771000-05:00,1700798927771,1700798927771,{},30.75
2023-11-23 23:08:46.267000-05:00,1700798926267,1700798926267,{},30.75
2023-11-23 23:08:44.762000-05:00,1700798924762,1700798924762,{},31.0
2023-11-23 23:08:43.264000-05:00,1700798923264,1700798923264,{},30.5
2023-11-23 23:08:41.756000-05:00,1700798921756,1700798921756,{},31.0
2023-11-23 23:08:40.254000-05:00,1700798920254,1700798920254,{},30.5
2023-11-23 23:08:38.751000-05:00,1700798918751,1700798918751,{},31.0
2023-11-23 23:08:37.255000-05:00,1700798917255,1700798917255,{},30.5
2023-11-23 23:08:35.855000-05:00,1700798915855,1700798915855,{},31.0
2023-11-23 23:08:34.262000-05:00,1700798914262,1700798914262,{},31.0
2023-11-23 23:08:32.744000-05:00,1700798912744,1700798912744,{},31.0
2023-11-23 23:08:31.244000-05:00,1700798911244,1700798911244,{},30.5
2023-11-23 23:08:29.735000-05:00,1700798909735,1700798909735,{},31.0
2023-11-23 23:08:28.234000-05:00,1700798908234,1700798908234,{},31.0
2023-11-23 23:08:26.732000-05:00,1700798906732,1700798906732,{},31.0
2023-11-23 23:08:25.226000-05:00,1700798905226,1700798905226,{},31.0
2023-11-23 23:08:23.745000-05:00,1700798903745,1700798903745,{},31.0
2023-11-23 23:08:22.230000-05:00,1700798902230,1700798902230,{},30.75
2023-11-23 23:08:20.756000-05:00,1700798900756,1700798900756,{},31.25
2023-11-23 23:08:19.216000-05:00,1700798899216,1700798899216,{},31.25
2023-11-23 23:08:17.716000-05:00,1700798897716,1700798897716,{},30.5
2023-11-23 23:08:16.212000-05:00,1700798896212,1700798896212,{},31.0
2023-11-23 23:08:14.707000-05:00,1700798894707,1700798894707,{},31.25
2023-11-23 23:08:13.204000-05:00,1700798893204,1700798893204,{},31.25
2023-11-23 23:08:11.706000-05:00,1700798891706,1700798891706,{},30.75
2023-11-23 23:08:10.198000-05:00,1700798890198,1700798890198,{},31.25
2023-11-23 23:08:08.700000-05:00,1700798888700,1700798888700,{},31.0
2023-11-23 23:08:07.192000-05:00,1700798887192,1700798887192,{},30.75
2023-11-23 23:08:05.692000-05:00,1700798885692,1700798885692,{},31.0
2023-11-23 23:08:04.193000-05:00,1700798884193,1700798884193,{},31.5
2023-11-23 23:08:02.689000-05:00,1700798882689,1700798882689,{},30.75
2023-11-23 23:08:01.190000-05:00,1700798881190,1700798881190,{},31.25
2023-11-23 23:07:59.684000-05:00,1700798879684,1700798879684,{},31.25
2023-11-23 23:07:58.176000-05:00,1700798878176,1700798878176,{},31.0
2023-11-23 23:07:56.673000-05:00,1700798876673,1700798876673,{},30.75
2023-11-23 23:07:55.192000-05:00,1700798875192,1700798875192,{},31.25
2023-11-23 23:07:53.671000-05:00,1700798873671,1700798873671,{},31.0
2023-11-23 23:07:52.164000-05:00,1700798872164,1700798872164,{},31.25
2023-11-23 23:07:50.662000-05:00,1700798870662,1700798870662,{},31.0
2023-11-23 23:07:49.164000-05:00,1700798869164,1700798869164,{},31.25
2023-11-23 23:07:47.658000-05:00,1700798867658,1700798867658,{},31.25
2023-11-23 23:07:46.159000-05:00,1700798866159,1700798866159,{},30.5
2023-11-23 23:07:44.671000-05:00,1700798864671,1700798864671,{},31.25
2023-11-23 23:07:43.148000-05:00,1700798863148,1700798863148,{},31.5
2023-11-23 23:07:41.643000-05:00,1700798861643,1700798861643,{},31.25
2023-11-23 23:07:40.140000-05:00,1700798860140,1700798860140,{},31.5
2023-11-23 23:07:38.642000-05:00,1700798858642,1700798858642,{},31.25
2023-11-23 23:07:37.135000-05:00,1700798857135,1700798857135,{},31.0
2023-11-23 23:07:35.633000-05:00,1700798855633,1700798855633,{},30.75
2023-11-23 23:07:34.140000-05:00,1700798854140,1700798854140,{},31.0
2023-11-23 23:07:32.654000-05:00,1700798852654,1700798852654,{},31.5
2023-11-23 23:07:31.146000-05:00,1700798851146,1700798851146,{},31.5
2023-11-23 23:07:29.620000-05:00,1700798849620,1700798849620,{},31.25
2023-11-23 23:07:28.123000-05:00,1700798848123,1700798848123,{},31.25
2023-11-23 23:07:26.620000-05:00,1700798846620,1700798846620,{},31.25
2023-11-23 23:07:25.116000-05:00,1700798845116,1700798845116,{},30.5
2023-11-23 23:07:23.632000-05:00,1700798843632,1700798843632,{},31.5
2023-11-23 23:07:22.125000-05:00,1700798842125,1700798842125,{},31.5
2023-11-23 23:07:20.663000-05:00,1700798840663,1700798840663,{},31.5
2023-11-23 23:07:19.154000-05:00,1700798839154,1700798839154,{},31.75
2023-11-23 23:07:10.104000-05:00,1700798830104,1700798830104,{},31.25
2023-11-23 23:07:08.776000-05:00,1700798828776,1700798828776,{},31.75
2023-11-23 23:07:07.184000-05:00,1700798827184,1700798827184,{},31.25
2023-11-23 23:07:05.636000-05:00,1700798825636,1700798825636,{},31.5
2023-11-23 23:07:04.091000-05:00,1700798824091,1700798824091,{},31.5
2023-11-23 23:07:02.589000-05:00,1700798822589,1700798822589,{},31.25
2023-11-23 23:07:01.087000-05:00,1700798821087,1700798821087,{},31.5
2023-11-23 23:06:59.576000-05:00,1700798819576,1700798819576,{},31.25
2023-11-23 23:06:58.093000-05:00,1700798818093,1700798818093,{},31.5
2023-11-23 23:06:56.571000-05:00,1700798816571,1700798816571,{},31.0
2023-11-23 23:06:55.066000-05:00,1700798815066,1700798815066,{},31.75
2023-11-23 23:06:53.627000-05:00,1700798813627,1700798813627,{},31.5
2023-11-23 23:06:52.081000-05:00,1700798812081,1700798812081,{},31.5
2023-11-23 23:06:50.571000-05:00,1700798810571,1700798810571,{},31.25
2023-11-23 23:06:49.056000-05:00,1700798809056,1700798809056,{},31.5
2023-11-23 23:06:47.554000-05:00,1700798807554,1700798807554,{},31.75
2023-11-23 23:06:46.052000-05:00,1700798806052,1700798806052,{},31.25
2023-11-23 23:06:44.568000-05:00,1700798804568,1700798804568,{},31.25
2023-11-23 23:06:43.050000-05:00,1700798803050,1700798803050,{},31.75
2023-11-23 23:06:41.566000-05:00,1700798801566,1700798801566,{},31.25
2023-11-23 23:06:40.040000-05:00,1700798800040,1700798800040,{},31.25
2023-11-23 23:06:38.557000-05:00,1700798798557,1700798798557,{},31.25
2023-11-23 23:06:37.034000-05:00,1700798797034,1700798797034,{},31.5
2023-11-23 23:06:35.532000-05:00,1700798795532,1700798795532,{},31.75
2023-11-23 23:06:34.084000-05:00,1700798794084,1700798794084,{},31.75
2023-11-23 23:06:32.546000-05:00,1700798792546,1700798792546,{},31.75
2023-11-23 23:06:31.028000-05:00,1700798791028,1700798791028,{},31.5
2023-11-23 23:06:29.529000-05:00,1700798789529,1700798789529,{},31.75
2023-11-23 23:06:28.029000-05:00,1700798788029,1700798788029,{},31.25
2023-11-23 23:06:26.524000-05:00,1700798786524,1700798786524,{},31.25
2023-11-23 23:06:25.040000-05:00,1700798785040,1700798785040,{},31.5
2023-11-23 23:06:23.514000-05:00,1700798783514,1700798783514,{},31.75
2023-11-23 23:06:22.008000-05:00,1700798782008,1700798782008,{},31.75
2023-11-23 23:06:20.511000-05:00,1700798780511,1700798780511,{},32.0
2023-11-23 23:06:19.005000-05:00,1700798779005,1700798779005,{},31.75
2023-11-23 23:06:17.508000-05:00,1700798777508,1700798777508,{},31.5
2023-11-23 23:06:16.021000-05:00,1700798776021,1700798776021,{},32.0
2023-11-23 23:06:14.499000-05:00,1700798774499,1700798774499,{},31.75
2023-11-23 23:06:12.997000-05:00,1700798772997,1700798772997,{},31.75
2023-11-23 23:06:11.494000-05:00,1700798771494,1700798771494,{},32.0
2023-11-23 23:06:10.003000-05:00,1700798770003,1700798770003,{},31.5
2023-11-23 23:06:08.490000-05:00,1700798768490,1700798768490,{},31.25
2023-11-23 23:06:06.985000-05:00,1700798766985,1700798766985,{},31.5
2023-11-23 23:06:05.484000-05:00,1700798765484,1700798765484,{},32.0
2023-11-23 23:06:03.980000-05:00,1700798763980,1700798763980,{},32.0
2023-11-23 23:06:02.481000-05:00,1700798762481,1700798762481,{},31.5
2023-11-23 23:06:00.992000-05:00,1700798760992,1700798760992,{},32.25
2023-11-23 23:05:59.473000-05:00,1700798759473,1700798759473,{},31.75
2023-11-23 23:05:57.978000-05:00,1700798757978,1700798757978,{},31.5
2023-11-23 23:05:56.464000-05:00,1700798756464,1700798756464,{},31.5
2023-11-23 23:05:54.964000-05:00,1700798754964,1700798754964,{},31.5
2023-11-23 23:05:53.464000-05:00,1700798753464,1700798753464,{},31.5
2023-11-23 23:05:51.957000-05:00,1700798751957,1700798751957,{},32.0
2023-11-23 23:05:50.472000-05:00,1700798750472,1700798750472,{},32.0
