date,createdAt,timestamp,context,value
2023-11-22 22:46:40.404000-05:00,1700711200404,1700711200404,{},25.0
2023-11-22 22:46:38.902000-05:00,1700711198902,1700711198902,{},24.5
2023-11-22 22:46:37.405000-05:00,1700711197405,1700711197405,{},25.0
2023-11-22 22:46:35.909000-05:00,1700711195909,1700711195909,{},25.0
2023-11-22 22:46:34.398000-05:00,1700711194398,1700711194398,{},25.0
2023-11-22 22:46:32.894000-05:00,1700711192894,1700711192894,{},24.5
2023-11-22 22:46:31.391000-05:00,1700711191391,1700711191391,{},25.0
2023-11-22 22:46:29.888000-05:00,1700711189888,1700711189888,{},25.0
2023-11-22 22:46:28.383000-05:00,1700711188383,1700711188383,{},24.75
2023-11-22 22:46:26.886000-05:00,1700711186886,1700711186886,{},24.5
2023-11-22 22:46:25.381000-05:00,1700711185381,1700711185381,{},25.0
2023-11-22 22:46:23.876000-05:00,1700711183876,1700711183876,{},25.0
2023-11-22 22:46:22.377000-05:00,1700711182377,1700711182377,{},25.25
2023-11-22 22:46:20.872000-05:00,1700711180872,1700711180872,{},24.75
2023-11-22 22:46:19.377000-05:00,1700711179377,1700711179377,{},25.0
2023-11-22 22:46:17.866000-05:00,1700711177866,1700711177866,{},24.75
2023-11-22 22:46:16.361000-05:00,1700711176361,1700711176361,{},25.0
2023-11-22 22:46:14.860000-05:00,1700711174860,1700711174860,{},25.0
2023-11-22 22:46:13.356000-05:00,1700711173356,1700711173356,{},25.25
2023-11-22 22:46:11.851000-05:00,1700711171851,1700711171851,{},25.25
2023-11-22 22:46:10.351000-05:00,1700711170351,1700711170351,{},25.25
2023-11-22 22:46:08.851000-05:00,1700711168851,1700711168851,{},24.75
2023-11-22 22:46:07.346000-05:00,1700711167346,1700711167346,{},25.0
2023-11-22 22:46:05.843000-05:00,1700711165843,1700711165843,{},25.0
2023-11-22 22:46:04.338000-05:00,1700711164338,1700711164338,{},25.25
2023-11-22 22:46:02.834000-05:00,1700711162834,1700711162834,{},25.25
2023-11-22 22:46:01.340000-05:00,1700711161340,1700711161340,{},25.25
2023-11-22 22:45:59.831000-05:00,1700711159831,1700711159831,{},25.5
2023-11-22 22:45:58.357000-05:00,1700711158357,1700711158357,{},25.0
2023-11-22 22:45:56.836000-05:00,1700711156836,1700711156836,{},25.0
2023-11-22 22:45:55.322000-05:00,1700711155322,1700711155322,{},25.0
2023-11-22 22:45:53.821000-05:00,1700711153821,1700711153821,{},25.0
2023-11-22 22:45:52.320000-05:00,1700711152320,1700711152320,{},25.0
2023-11-22 22:45:50.814000-05:00,1700711150814,1700711150814,{},25.0
